row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,row ID
Row1795,Sydney,15.2,24.7,0,5,6.4,ENE,31,WNW,ENE,11,20,78,59,1023.4,1021.1,7,6,17.3,23.2,No,0
Row1796,Sydney,17.3,23.9,0,4.8,2.7,NW,28,W,ENE,19,19,84,64,1024.3,1022.9,8,5,19.1,23.1,No,1
Row1797,Sydney,17.3,24.1,14.2,3,3.8,ESE,31,W,E,6,13,93,58,1026.2,1024.8,7,6,19.7,22.7,Yes,1
Row1798,Sydney,17.8,25.3,6,4.2,9.9,NNE,39,W,ENE,13,17,95,72,1025,1021,1,5,18.8,23.6,Yes,0
Row1799,Sydney,17.7,20.1,24,5.4,0,ESE,52,ESE,SE,33,26,95,93,1020.3,1017.4,8,8,18,17.4,Yes,1
Row1800,Sydney,15.5,25.9,21.4,2.2,9.7,W,31,W,ESE,13,19,76,54,1010.5,1005.7,4,4,19.9,25.6,Yes,0
Row1801,Sydney,14.2,22.3,5.8,5.6,4.6,WSW,63,WSW,WSW,30,30,43,39,1010.7,1013.1,3,6,18.3,21,Yes,0
Row1802,Sydney,15.3,22.2,0.2,6.6,6.1,S,54,WSW,S,13,31,49,42,1020.6,1020.2,3,3,18.6,21.2,No,0
Row1803,Sydney,14.7,22.4,0.4,5.2,6,S,35,SSW,S,13,20,82,58,1024.8,1022.8,7,3,16.8,21.7,No,1
Row1804,Sydney,15.6,22.7,7.8,1.8,4.6,W,22,W,E,13,13,94,69,1023.3,1019.6,7,5,17.5,20.4,Yes,0
Row1805,Sydney,14.8,23.5,0.2,2,8.8,SSW,44,WNW,SSE,17,28,80,63,1018.7,1018,5,7,18.7,21.4,No,0
Row1806,Sydney,14.8,22.2,0,4,10.2,SSE,35,SW,SSE,13,19,65,50,1023.7,1021.3,3,3,19.1,22.2,No,0
Row1807,Sydney,14.5,22.4,0,4.2,8.5,ENE,24,WNW,ENE,13,17,63,54,1023.9,1021.4,5,3,18.2,20.8,No,0
Row1808,Sydney,15,24.2,0,5,8.7,W,46,W,ENE,15,19,72,66,1025.1,1021.6,7,2,18.6,23.2,No,0
Row1809,Sydney,17.7,31.7,0.6,3.2,10.4,SSE,41,WNW,ENE,4,15,67,44,1022.4,1019.3,6,7,21.6,29.2,No,1
Row1810,Sydney,19.9,23.7,1.6,4,0,SSE,20,E,E,17,13,86,89,1024.6,1021.3,7,8,21,21,Yes,0
Row1811,Sydney,19.7,28.6,0.4,2,5,NW,54,N,N,19,26,71,51,1017.8,1013.9,7,8,23.7,26.1,No,1
Row1812,Sydney,14.5,17.7,119.4,,0,SSE,87,SSE,S,54,46,87,96,1019.6,1016.8,8,8,14.9,14.6,Yes,1
Row1813,Sydney,14.1,17.9,105.8,,0.6,S,72,SSW,SSW,20,22,98,94,1013.4,1010.5,8,7,16.1,17.2,Yes,1
Row1814,Sydney,14.3,23.8,29,,8.6,SSE,26,WNW,SE,13,7,98,56,1012.3,1009.6,4,4,16.4,23.1,Yes,0
Row1815,Sydney,14.4,25.9,0.2,4.4,8.1,SSE,57,W,ENE,17,19,78,49,1008.8,1004.7,3,3,17.2,22.5,No,1
Row1816,Sydney,12.5,20.9,4,0.4,10.5,S,35,W,SSE,19,17,59,41,1018.9,1019,1,1,15.3,20.7,Yes,0
Row1817,Sydney,10.6,18.9,0,4,0.9,SSE,37,WNW,SE,20,17,81,77,1030.6,1028.9,6,7,14,17.5,No,1
Row1818,Sydney,14,20.9,10.2,3.8,3,SSE,33,SSE,SE,17,17,92,65,1031.3,1028.4,8,6,16,20.4,Yes,1
Row1819,Sydney,14.1,21.7,28.4,2.2,1,E,41,SSW,ESE,17,15,98,83,1028.2,1024.5,8,7,16.7,19.8,Yes,1
Row1820,Sydney,16.6,23,8.6,2.6,2.3,ESE,52,ESE,NE,20,17,79,95,1020.6,1016.5,7,7,21.7,19,Yes,1
Row1821,Sydney,17.3,21.8,0.4,1.8,0.3,S,28,W,SSE,17,7,83,66,1016,1013.2,7,6,18.3,21.6,No,0
Row1822,Sydney,14.7,27.5,0,1.6,9.8,W,41,NNW,NNW,20,26,84,33,1008.3,1003.9,4,1,19,27,No,0
Row1823,Sydney,11.5,20.3,0,6.6,10.3,W,56,W,WSW,19,30,51,31,1018.2,1015.4,1,1,15.1,19.8,No,0
Row1824,Sydney,11.1,21,0,5.2,10.3,W,35,W,WNW,22,11,51,31,1019.4,1016.1,1,0,13.8,20.5,No,0
Row1825,Sydney,11.4,21,0,2.8,10.3,WNW,35,W,NW,19,19,52,36,1017.1,1013.9,1,1,14.5,20.7,No,0
Row1826,Sydney,11.3,21.2,0,4.8,7.8,NW,52,N,WNW,20,26,49,33,1011.3,1006,1,5,15.4,20.8,No,0
Row1827,Sydney,12.2,22.5,0,6.6,10.3,W,52,NW,W,11,30,56,34,1014.3,1010.2,0,1,16.2,21.9,No,0
Row1828,Sydney,13.2,17.3,0,4.6,7.7,W,59,W,SW,33,13,42,32,1015.3,1016.3,1,6,13.9,16.4,No,1
Row1829,Sydney,7.9,19.3,2.2,4,10.1,W,46,W,W,28,20,49,34,1024.7,1024.2,1,2,11.3,18.4,Yes,0
Row1830,Sydney,10.2,20,0.2,4.4,7.8,S,48,W,SSW,22,24,59,61,1031.4,1031.1,1,5,14.2,17.8,No,0
Row1831,Sydney,13,20.8,0.8,2.8,9.3,S,41,SW,S,19,20,87,50,1035.4,1033.7,3,3,15.1,19.6,No,0
Row1832,Sydney,11.1,20.5,0.6,3,3,W,24,W,ESE,17,17,89,66,1035.5,1032.2,3,6,13,18.4,No,0
Row1833,Sydney,11.5,19.3,0,2,0.5,W,20,W,SE,15,2,91,84,1031.8,1027.3,7,8,13.8,18.2,No,0
Row1834,Sydney,16.2,25.4,0.4,1.4,5.8,NW,31,NW,ENE,17,19,79,58,1015.9,1013.4,7,7,17.4,21.6,No,0
Row1835,Sydney,14.5,21.8,0.2,4,5.8,S,41,W,S,20,19,67,58,1018.6,1016.9,1,5,16.5,19.2,No,1
Row1836,Sydney,10.2,19,24.4,5.6,8.6,SSW,44,W,S,26,22,69,50,1029.1,1028.1,3,3,11.8,17.9,Yes,0
Row1837,Sydney,8.3,20.3,0.2,2.8,8.1,W,35,W,ESE,19,6,87,44,1032.3,1030.7,3,2,10.1,18.9,No,0
Row1838,Sydney,9.4,19.5,0,2.6,6,W,26,WNW,NNW,11,7,84,52,1032.2,1028.5,7,7,11.4,18.2,No,0
Row1839,Sydney,8.5,19,0,2,5.9,WNW,30,W,SSE,24,9,77,55,1030,1026.6,3,7,10.4,17.9,No,0
Row1840,Sydney,10.4,21.6,0,3.2,8.3,W,26,W,WNW,15,9,69,40,1025.4,1021.6,6,6,13.1,20.5,No,0
Row1841,Sydney,11.7,21,0,1.4,7.6,NNW,24,WNW,ENE,11,4,82,60,1023.6,1020.2,1,5,13.6,20.3,No,0
Row1842,Sydney,13.6,19.2,0,2,0.6,NW,26,W,WNW,9,7,79,65,1020.6,1020.1,8,6,17.3,18.7,No,0
Row1843,Sydney,11.5,15,0,3.4,0,W,30,WNW,NW,11,13,78,59,1016.5,1012.3,8,7,12.1,14.5,No,0
Row1844,Sydney,10.1,15.9,0,0.4,8.6,WSW,63,WSW,SW,28,26,47,25,1014.7,1016.7,5,2,13.4,14.8,No,0
Row1845,Sydney,6.1,16.6,0.2,4.6,9.1,WSW,50,WSW,S,31,20,47,41,1023.8,1022.4,1,1,9.5,15.6,No,0
Row1846,Sydney,6.1,18.4,0,3.2,8.8,W,35,W,SSW,22,11,64,56,1023.2,1020.7,1,6,8.8,15.6,No,0
Row1847,Sydney,10.1,21,1,1.8,6.1,W,28,W,W,20,4,66,45,1028.3,1027,2,1,11.9,20.6,No,0
Row1848,Sydney,9.3,22.6,0,2.2,9.5,NW,24,W,N,17,15,89,43,1029,1024.1,1,5,10.8,21.3,No,0
Row1849,Sydney,12.8,14.6,2,3,0,SSE,31,W,SSW,11,9,94,92,1031.1,1031.2,7,7,12.9,14.2,Yes,1
Row1850,Sydney,12.6,19.4,0.4,1.4,0.7,W,24,W,NNW,13,4,88,57,1034.6,1031.5,7,6,13.5,19.2,No,0
Row1851,Sydney,10.9,16.9,0.2,4,0.6,NE,39,WNW,W,13,9,85,79,1027.8,1025.2,7,7,12.9,16.4,No,1
Row1852,Sydney,14.7,17.6,10.8,0.6,0,NW,30,N,W,9,7,95,92,1012.5,1009.1,8,8,16,16.4,Yes,1
Row1853,Sydney,9.6,14.5,67,,2.5,NA,,W,SSW,24,20,98,88,1017.2,1017.5,7,7,9.9,12.5,Yes,1
Row1854,Sydney,8.3,16.6,7.2,2.2,8.6,NA,,NA,SSW,,13,76,59,1024.1,1023.4,2,7,9.8,14.1,Yes,1
Row1855,Sydney,8,19.2,3,0.6,7.7,W,22,WNW,NNE,13,7,94,45,1029.6,1026.1,1,7,9.3,17.5,Yes,0
Row1856,Sydney,8,20.3,0,2,8.1,NNW,26,W,NNE,13,9,85,47,1026.5,1023.3,1,4,10.2,18.7,No,0
Row1857,Sydney,10.2,21.3,0,3,6.5,W,24,W,ESE,11,6,82,41,1023.2,1019.9,5,7,13.2,20,No,0
Row1858,Sydney,12.7,19.4,0,2.4,4.2,SSE,37,W,SSE,19,20,77,74,1023.3,1023.5,6,7,15.2,17.6,No,1
Row1859,Sydney,10.1,19.2,6.2,2,7.2,W,26,WNW,NNE,19,2,85,40,1032.9,1031.1,1,3,11.7,18.7,Yes,0
Row1860,Sydney,7.4,19.6,0,2.6,9.5,W,28,W,ESE,20,9,73,53,1032.9,1030.9,0,1,9.3,18.5,No,0
Row1861,Sydney,9.3,19.5,0,1,5.1,W,22,W,E,19,9,84,54,1033.4,1030,7,6,11,17.8,No,0
Row1862,Sydney,9,19.1,0,1.2,4.3,W,28,W,ENE,22,7,94,56,1029.4,1025,7,5,10.7,17.9,No,0
Row1863,Sydney,7,16.4,0,3,8.1,WSW,65,W,WSW,22,33,70,40,1020,1016.8,7,1,8.4,16.1,No,0
Row1864,Sydney,6.2,16.2,0,4,9.3,W,44,W,SSE,26,15,55,46,1026.5,1024.6,1,1,8.1,15.9,No,0
Row1865,Sydney,5.8,16.1,0,0.2,6.8,W,31,WNW,WNW,13,11,82,31,1022.7,1020.3,6,2,7.6,15.5,No,0
Row1866,Sydney,6,18.6,0,1.6,9.3,W,30,W,ESE,20,4,66,35,1022.2,1018,1,1,7.7,16.6,No,0
Row1867,Sydney,6,17.3,0,3.2,9.5,W,37,WNW,W,17,22,58,34,1016.3,1013.3,1,1,8.6,17.1,No,0
Row1868,Sydney,7.8,14.7,0,3.2,2.7,SSW,43,W,SSW,24,11,58,85,1019.8,1021.7,5,8,11.2,11.8,No,1
Row1869,Sydney,7.9,16.5,5.6,0.6,6.3,SSE,31,W,SSE,22,17,86,64,1028.7,1027.6,6,4,8.4,13.7,Yes,0
Row1870,Sydney,6.6,17.6,0,2,9.6,W,24,WNW,E,19,7,92,46,1030.8,1026.9,1,1,8.3,16.4,No,0
Row1871,Sydney,8.1,16.9,4.8,4.8,5.5,WSW,76,W,WSW,15,39,96,41,1000.9,1002.9,7,1,8.6,16.5,Yes,0
Row1872,Sydney,8.6,17.6,0.6,2,8.3,WSW,44,W,W,13,17,62,31,1011.5,1010.4,1,4,11.5,17.6,No,0
Row1873,Sydney,6.2,16.8,0.2,3.4,9.6,WNW,24,W,ENE,9,13,62,42,1018.1,1016.1,1,3,8.7,14.9,No,0
Row1874,Sydney,6.6,14.6,9,3,4.3,SSW,48,WNW,SSW,19,28,58,78,1025.6,1027.2,3,7,10.4,11.8,Yes,0
Row1875,Sydney,7.8,17.9,0,1.6,4.2,W,26,W,SE,20,15,84,64,1034.6,1032.1,3,6,10,15.9,No,1
Row1876,Sydney,9.9,16.9,0,4,0.9,N,28,SE,NNW,2,17,71,57,1027.4,1025,7,7,13.4,16.5,No,1
Row1877,Sydney,11.2,19.1,1.8,0.8,2.2,W,28,W,ESE,24,9,96,70,1026.1,1023.4,8,7,12,16.4,Yes,0
Row1878,Sydney,11.6,20,0,2,3.7,NNW,33,W,E,13,9,95,58,1020,1014.5,7,7,12.9,18.6,No,0
Row1879,Sydney,10.8,20.8,0,2.6,10.1,NNW,31,NNW,WNW,11,15,50,29,1017.5,1015.8,1,1,14.3,20.5,No,0
Row1880,Sydney,11,20.2,0,4.6,9.3,NW,59,N,WNW,9,35,53,31,1017,1012.4,6,1,13.8,19.5,No,0
Row1881,Sydney,7.3,15.7,0,5,10.1,W,63,W,WSW,20,26,41,28,1025,1024.5,1,1,10.2,15.2,No,0
Row1882,Sydney,8.1,18.4,0,,8.5,NA,,W,ESE,20,11,70,50,1035,1030.2,3,1,9.3,16.4,No,0
Row1883,Sydney,8.2,20.5,0,1,7.6,NA,,W,NA,11,,80,30,1026.3,1020.1,5,5,10.7,19.2,No,0
Row1884,Sydney,10.7,21,0,4.8,9.5,NA,,N,WNW,6,9,49,31,1021.4,1019.5,2,1,14.7,20.4,No,0
Row1885,Sydney,9.4,22.3,0,3.4,9.2,WNW,61,NW,NW,15,28,54,28,1018.6,1015.6,6,6,14.3,20.7,No,0
Row1886,Sydney,14.3,24.7,0,5.4,7.8,WNW,43,WNW,NW,9,20,51,30,1015.1,1010.4,5,5,16.9,23.8,No,0
Row1887,Sydney,8.4,19.4,0,5.4,10.1,WSW,57,WNW,WSW,20,17,48,29,1015.2,1013.7,1,1,11.7,19,No,0
Row1888,Sydney,5,14.2,0,0.6,4.8,W,48,WNW,WNW,20,19,46,46,1014.5,1010.3,6,6,9.4,13,No,0
Row1889,Sydney,6.8,16.4,0,3.8,8.5,WSW,37,WNW,S,22,11,53,39,1016.5,1016.7,3,7,9.5,14.3,No,0
Row1890,Sydney,6.7,18.5,0,2.8,10.1,WNW,33,W,SSE,26,17,60,40,1024,1021,1,2,10,16.1,No,0
Row1891,Sydney,7.9,17.5,0,2.6,8.9,SSW,33,WNW,SSE,19,24,63,44,1024.7,1022.5,5,1,11,16.3,No,0
Row1892,Sydney,6.2,17.6,0,1.8,9.5,W,30,W,E,20,13,68,56,1024.8,1019.6,1,1,9.1,16.3,No,0
Row1893,Sydney,8.6,20.6,0,2.6,10.2,NNE,33,W,E,13,20,66,41,1017.7,1012.9,1,1,11.8,18.8,No,0
Row1894,Sydney,9.8,21,0,5,10.5,W,30,W,WNW,17,9,52,27,1014.6,1011.1,1,1,13.3,20.4,No,0
Row1895,Sydney,8.4,17.5,0,3.8,8.7,NW,74,W,WNW,19,28,54,37,1007.9,1004,1,1,11.1,16.2,No,0
Row1896,Sydney,9.4,19.8,0,4.8,10.5,WSW,48,WSW,SW,28,17,50,23,1014.9,1014.7,1,1,12.3,19.3,No,0
Row1897,Sydney,7.9,20.4,0,4,10.5,WSW,30,W,E,15,19,55,38,1025.1,1023.4,1,1,11.8,18,No,0
Row1898,Sydney,8.2,18.1,0,3,7.3,W,30,WNW,SSE,20,19,63,61,1030.5,1028.8,3,5,12.4,17,No,0
Row1899,Sydney,9.3,20.5,5.6,2.8,10.4,WSW,46,W,NW,13,13,53,29,1017.1,1013.3,3,1,13.4,20.4,Yes,0
Row1900,Sydney,10.9,16.2,0,4.4,10.4,SW,39,WSW,SSE,20,19,40,46,1020.8,1021,1,2,12.6,14.7,No,0
Row1901,Sydney,9,17,0,3.6,6.6,WNW,24,W,E,17,13,58,54,1027.2,1025,3,6,12.5,16.4,No,0
Row1902,Sydney,8.2,18.9,0,2.6,9.8,NE,31,WNW,NE,11,20,71,59,1028.3,1025,1,1,12.1,18.7,No,0
Row1903,Sydney,12.9,28.3,0,4.2,9.4,NNW,33,N,N,19,11,45,32,1021,1016.2,2,5,19.8,26.9,No,1
Row1904,Sydney,15.4,18.5,2.4,6.4,0.2,NNW,22,N,NNW,7,7,85,73,1021.8,1018.4,7,7,15.6,17.9,Yes,1
Row1905,Sydney,15.1,17.4,4.2,1.8,0.6,E,59,S,SSE,17,9,90,95,1018.4,1015,8,7,16.3,16.4,Yes,1
Row1906,Sydney,12.5,19.9,54.4,5,4.4,NW,56,WNW,W,22,20,66,53,1013.4,1012.8,7,7,16.1,18.7,Yes,1
Row1907,Sydney,11.6,20.5,0,3,4.3,W,52,W,NW,9,17,87,44,1019.7,1015.1,7,6,15.1,20.1,No,0
Row1908,Sydney,10.6,20.8,0,2.8,9.2,WSW,48,W,S,22,20,48,43,1019.8,1018.9,3,5,14.6,18.5,No,0
Row1909,Sydney,9,20.3,0,4.2,10.8,WSW,30,W,WNW,13,15,60,31,1022.7,1017.9,1,2,13,20.1,No,0
Row1910,Sydney,8.3,18.7,0,3.6,10.8,SSW,39,WNW,S,20,22,52,44,1020.3,1017.5,1,3,12.1,18.1,No,0
Row1911,Sydney,9.6,19.7,0,4.8,10.9,SSE,35,WSW,SSE,15,22,48,39,1017.3,1013.8,1,2,13.9,18.4,No,0
Row1912,Sydney,9,19.7,0,3.2,10.8,W,31,W,ESE,17,13,50,39,1015.8,1013.3,1,1,12.7,17,No,0
Row1913,Sydney,11.2,20.8,2.8,5.6,8,SW,52,WNW,WSW,20,24,69,28,1006,1005.6,3,6,14.4,20.6,Yes,1
Row1914,Sydney,12.5,19.5,20.4,4,5.7,S,48,SSW,S,19,20,92,54,1021.5,1020.5,7,2,13.7,18.3,Yes,0
Row1915,Sydney,11.5,21.7,0,2.8,9.3,ESE,37,WNW,SE,17,24,68,53,1022.3,1019.6,1,5,15.2,18.7,No,0
Row1916,Sydney,12.7,17.5,0.4,5.4,1,ENE,24,NNE,ENE,11,6,84,68,1024.9,1021.9,7,7,14.6,16,No,0
Row1917,Sydney,11.1,24.9,0.2,0.6,9.3,W,54,W,W,9,15,62,32,1018.3,1013.3,2,4,17.4,22.7,No,0
Row1918,Sydney,10,20,0,6.8,11,W,52,WSW,W,30,24,42,32,1018.8,1015.7,1,2,13.3,19.7,No,0
Row1919,Sydney,9.8,20.2,0,5,10.9,NA,,W,SSE,20,17,48,39,1023.1,1022,1,1,15.4,18.9,No,0
Row1920,Sydney,11.3,19.6,0,4.8,6.5,SSW,37,WNW,SSE,13,15,59,41,1030.9,1029.8,1,7,15.5,18.9,No,0
Row1921,Sydney,14,21.3,0,4,9.1,NNE,39,WNW,NE,11,24,56,44,1032.1,1027.6,1,0,17.6,20.5,No,0
Row1922,Sydney,10.9,25.4,0,7.4,10.4,ENE,24,W,E,11,19,61,51,1028.5,1024.7,1,5,17.2,21.3,No,0
Row1923,Sydney,15.3,23.6,0,5,10.7,NE,43,NNE,NE,17,24,58,59,1025.9,1020.5,1,1,20.7,21.4,No,0
Row1924,Sydney,13.6,20,2.2,6.4,7.7,S,52,S,S,20,26,65,44,1026.2,1025.5,5,2,15.8,18.9,Yes,1
Row1925,Sydney,12.5,19.5,10.8,5.4,7.3,E,33,W,ESE,17,24,88,54,1026.5,1023.9,7,6,14.7,18.1,Yes,0
Row1926,Sydney,12.5,18.6,0.4,4,3.4,ENE,37,W,E,11,13,62,72,1024.5,1021.7,5,7,16.6,17.4,No,0
Row1927,Sydney,12.4,22.5,0.2,1.6,10.4,SSW,35,W,NE,15,15,74,60,1019.9,1015.2,1,2,16.3,21.3,No,0
Row1928,Sydney,10,16.2,0.2,8.8,6.5,S,69,SSW,SSW,31,35,55,74,1025.5,1025.4,3,7,13.3,11.7,No,1
Row1929,Sydney,8.3,16.3,3.2,4,6.1,S,65,SSW,SSW,22,28,63,62,1025.6,1024.6,7,7,13,13.6,Yes,1
Row1930,Sydney,11.1,20.1,3.4,4.4,7.7,S,43,W,SSE,22,24,86,48,1028.5,1025.4,6,3,14.4,18.4,Yes,1
Row1931,Sydney,12.3,19.2,3.6,3.8,6.2,SW,46,SW,S,20,20,70,51,1023.7,1021.1,7,7,15.3,18.3,Yes,0
Row1932,Sydney,10.9,20.8,0.2,4.2,11,W,28,W,ESE,15,17,56,49,1021.1,1017.8,1,1,17.3,19.1,No,0
Row1933,Sydney,11.9,23.4,0,5.8,3.4,NW,50,N,NE,15,17,58,55,1019.5,1015.8,0,1,19.1,21.7,No,0
Row1934,Sydney,16.7,21.4,0,5.6,6.4,SSE,33,SSE,ESE,17,20,57,62,1022.1,1021.4,7,7,21,18.7,No,0
Row1935,Sydney,16.5,23,0,4.8,10.5,SSE,33,NNW,ENE,4,24,57,57,1033.4,1031.8,1,1,21.3,21.1,No,0
Row1936,Sydney,14.2,27.5,0,7.2,11.1,E,22,W,E,13,11,62,47,1030.6,1024.7,0,1,21.5,27.3,No,0
Row1937,Sydney,19.8,33.8,0,8,8.2,WSW,46,W,W,4,28,28,13,1023.4,1021.8,7,7,26.4,32.6,No,0
Row1938,Sydney,16.1,37,0,11,11.4,S,20,WNW,E,11,11,42,16,1024,1021.1,1,7,21.1,35.6,No,0
Row1939,Sydney,19.7,21.5,0,13.2,1.3,SSW,67,SSE,SE,39,26,61,56,1029.6,1033.6,5,7,20.3,19,No,0
Row1940,Sydney,17,21.1,0,6.6,2.2,ENE,35,ESE,E,13,20,53,57,1038.8,1036,7,7,18.5,19.9,No,0
Row1941,Sydney,16.8,22.7,0,5.4,8.7,ENE,43,N,NE,15,24,51,51,1034.4,1029.7,7,5,20.1,22,No,0
Row1942,Sydney,15,24.3,0,5.6,6.4,W,41,WNW,ENE,9,11,77,65,1022.7,1018.6,6,7,18.7,21.4,No,1
Row1943,Sydney,16.5,29.5,3.6,5,9.6,SSE,43,WSW,NE,11,19,50,55,1016.7,1012.4,1,6,22.7,23.4,Yes,1
Row1944,Sydney,16.9,23.3,3.4,1.4,8.3,NE,37,W,NE,6,20,75,60,1026.8,1025.2,7,1,20.1,22.7,Yes,0
Row1945,Sydney,16.3,24,0,7,12,NE,44,NNE,ENE,13,30,65,63,1026.2,1022,1,0,21.6,23.1,No,0
Row1946,Sydney,19.1,26,0,9.8,9.7,SSE,31,SSE,ESE,17,15,66,64,1023.1,1021.4,1,4,21.5,23,No,1
Row1947,Sydney,18.8,23.2,1.4,7.2,3.8,SSE,35,SE,E,17,15,69,56,1029.2,1027.9,8,7,19.5,22.1,Yes,0
Row1948,Sydney,19.4,24.6,0.2,4.2,8.2,NE,39,N,ENE,11,24,81,54,1026.6,1022.4,7,4,21.8,24.4,No,0
Row1949,Sydney,18.7,26.8,0.4,6.8,7.7,W,35,SE,ENE,6,15,60,55,1020.6,1016.3,2,2,23.7,26,No,0
Row1950,Sydney,19.7,27.9,1,7.6,3.4,NNE,31,WNW,W,2,9,58,43,1013.8,1011.5,4,7,24.5,26.3,No,1
Row1951,Sydney,18.6,20.5,8.4,5,0.7,S,61,S,SSW,11,31,89,74,1011.4,1010.3,7,7,19.6,20.1,Yes,1
Row1952,Sydney,14.5,21.4,14.8,2.8,3.4,SSW,41,SSW,SSW,19,17,70,55,1022.1,1021.6,7,7,16.6,19.4,Yes,0
Row1953,Sydney,12.9,22.3,0.2,4.6,12,ENE,39,WNW,ENE,13,26,62,54,1024.4,1020.9,5,1,17.8,20.7,No,0
Row1954,Sydney,15.2,24.9,0,7.4,10.2,NE,43,E,NE,7,19,62,59,1022.1,1017.8,2,3,21.1,22.3,No,0
Row1955,Sydney,17.5,29.4,0,7,5.2,WSW,69,ESE,WSW,9,13,54,53,1014.4,1015.1,3,7,24.6,22.2,No,1
Row1956,Sydney,15.5,19.6,7.6,7.8,2,S,54,S,SSE,19,30,65,47,1025.8,1025.8,8,7,16.5,19.3,Yes,0
Row1957,Sydney,13.4,21.2,0.4,3.8,8.2,SSE,31,W,E,9,20,70,45,1025.3,1022.5,7,5,16.4,20.6,No,0
Row1958,Sydney,15.7,23,0,5.4,11.4,E,31,WNW,E,7,22,55,40,1023.6,1022.1,5,1,18.2,21.9,No,0
Row1959,Sydney,17.5,26.8,0,7.8,9,NE,44,E,NE,15,17,67,59,1015.2,1010.6,1,3,21.9,25.4,No,1
Row1960,Sydney,18.6,20,1.4,6.8,0,S,35,SSE,SE,19,17,91,89,1017,1016.5,8,8,19,19.2,Yes,1
Row1961,Sydney,17.1,19.6,3.8,1.4,0,E,56,ESE,E,24,31,91,83,1017.6,1016.3,8,8,19.5,19.4,Yes,1
Row1962,Sydney,18.2,28.3,11.6,3.2,5.2,S,33,W,NE,9,13,77,87,1007.7,1006.3,4,7,23.3,20.5,Yes,1
Row1963,Sydney,13.7,23.3,0,6.4,12.3,E,30,W,E,11,17,59,48,1021.3,1017.5,5,1,19.5,21.8,No,0
Row1964,Sydney,15.2,25.6,0,6,11.3,ENE,30,S,ENE,2,19,61,45,1016,1013.5,3,7,20.6,24.8,No,0
Row1965,Sydney,18.9,23.9,0,8.6,0,SSW,31,S,ESE,13,11,82,66,1020.3,1020.3,7,7,20,22.1,No,1
Row1966,Sydney,18.3,25.5,2.4,,4.2,NNE,43,NNE,ENE,17,17,53,69,1020.4,1018,7,8,23.5,22.2,Yes,0
Row1967,Sydney,18,28.8,0.4,8.4,7.4,SSW,48,W,NE,7,6,63,60,1013.1,1009.8,1,7,22.7,23.3,No,1
Row1968,Sydney,14.9,20.9,29.6,2.2,0.8,SSW,46,SSE,S,24,19,64,70,1017.7,1017.4,7,7,18.2,18.5,Yes,1
Row1969,Sydney,14.3,22.6,5,4.4,13,ESE,31,SSE,ESE,17,20,56,43,1020,1018,5,1,19.1,21.7,Yes,0
Row1970,Sydney,14.4,25.1,0,8,12.6,NNE,44,W,NE,6,22,55,46,1019.1,1016,0,2,20.2,23.7,No,0
Row1971,Sydney,18.8,31.2,0,10.4,12.5,SSW,28,W,E,9,17,62,54,1015,1011.7,1,4,23.1,28.6,No,0
Row1972,Sydney,17.1,26.5,0,3.8,11.5,SSE,52,WNW,SE,11,30,60,52,1011.9,1010.8,1,2,22.4,25.4,No,0
Row1973,Sydney,18.7,25.2,0,8,11.4,NE,52,ENE,NE,13,28,57,55,1017.4,1014.1,4,1,23.6,23,No,0
Row1974,Sydney,17.3,32.7,0,9,,NNE,50,W,NNE,9,24,62,44,1013.1,1007.4,1,0,22.4,28.7,No,0
Row1975,Sydney,22.4,37.8,0,12.6,9.6,W,74,NNW,W,28,35,31,14,999.8,1000,1,2,32.4,36,No,0
Row1976,Sydney,16.5,22.6,0.6,14.6,7.1,ENE,37,SE,ESE,4,22,54,60,1016.1,1013.8,7,4,21.1,21.6,No,0
Row1977,Sydney,19.9,26,0,6.4,7.1,ENE,43,NNE,NE,17,22,80,65,1013.7,1009.7,7,2,21.1,25.1,No,0
Row1978,Sydney,18.2,26.3,0.2,7.4,11.1,S,48,WSW,E,7,22,65,65,1012.4,1008.7,4,1,21.1,23.8,No,0
Row1979,Sydney,17.1,21.7,0,9.2,8.1,ESE,31,ESE,ESE,11,20,52,49,1027.1,1026,7,5,19.4,20.3,No,0
Row1980,Sydney,14.6,23.6,0,6.4,9.3,E,28,WNW,E,6,19,53,44,1026.3,1024.1,4,3,20.3,22.8,No,0
Row1981,Sydney,15.5,24.9,0,8,,NE,39,W,NE,7,20,56,52,1022.6,1018.9,1,1,21,24.1,No,0
Row1982,Sydney,16.6,25.8,0,9,12.7,ENE,35,SE,ENE,7,24,58,46,1020.5,1017.8,3,5,23,24.9,No,0
Row1983,Sydney,18.8,25.5,0,9.2,7.9,E,39,ESE,E,9,22,61,57,1021.4,1019.9,7,7,23.2,24.1,No,0
Row1984,Sydney,21.3,33.3,0.8,4.6,8.6,S,61,NNE,ENE,7,17,70,58,1014.2,1012.1,5,3,24.6,27.5,No,1
Row1985,Sydney,18.4,22.6,0,12.2,5.8,ESE,39,E,ESE,15,28,57,50,1014.7,1015.1,3,4,20.8,21.4,No,0
